speed_mean_30s,speed_std_30s,consumption_mean_30s,throttle_std_30s,sigRemainingEnergy,sigAgility,sigRecuperationLevel,target
-0.4624604759864954,1.5806672430990576,-0.7927116576944997,1.7256903138432294,1.425599996394329,-0.9797958971132711,0.9797958971132711,638.3231084869972
-0.45934112855719966,1.5727374616229295,-0.8261825492311959,1.739106683195734,1.4254552045250766,-0.9797958971132711,0.9797958971132711,705.0147547570066
-0.43591898271929597,1.5169351724075655,-0.7481324337874266,1.7325211340200808,1.4249867817427189,-0.9797958971132711,0.9797958971132711,403.41157669380567
-0.4205605686964345,1.4700106352603748,-0.7623708110505422,1.7373121537135658,1.4247104062257214,-0.9797958971132711,0.9797958971132711,564.6999672101564
-0.4018935602171941,1.4080107793206436,-0.8070752891792069,1.7641350482303473,1.424455481648861,-0.9797958971132711,0.9797958971132711,675.2447697870853
-0.40422531742913426,1.4151548141907435,-0.8809524857594812,1.7052424675654052,1.424329047127627,-0.9797958971132711,0.9797958971132711,732.1397778853521
-0.4047762273600036,1.4157251026853626,-0.8859506119225329,1.6944660030352618,1.4240667018231123,-0.9797958971132711,0.9797958971132711,446.81023015024766
-0.41068231484111983,1.410516487163872,-0.8832728348742107,1.7165211369251416,1.4238035841206258,-0.9797958971132711,0.9797958971132711,424.8069680692344
-0.4132642025825569,1.397197611401293,-0.8340876089703961,1.6470906486100545,1.4234144015305308,-0.9797958971132711,0.9797958971132711,415.1610133267291
-0.39069167217692696,1.2958192587746553,-0.7533882894923946,1.6273729254428841,1.4229675439780218,-0.9797958971132711,0.9797958971132711,405.8163883608308
-0.3781264086597261,1.286070235910113,-0.7807075893369386,1.6316960190015422,1.4226690868141871,-0.9797958971132711,0.9797958971132711,596.1164350352457
-0.3601222120443177,1.140205378904331,-0.8276034284921318,1.600459235349709,1.4224501417055166,-0.9797958971132711,0.9797958971132711,660.6155922943193
-0.362868138382926,1.1383823513556852,-0.8211181852504402,1.6269074551642484,1.4221242758674502,-0.9797958971132711,0.9797958971132711,412.031767016076
-0.3395628696817001,1.1426373820406766,-0.7591040814768477,1.6094658310816532,1.4215671107279437,-0.9797958971132711,0.9797958971132711,426.9460299145552
-0.33614104187558813,1.1305436596235934,-0.7679676891537311,1.6335742951041432,1.4213730682921106,-0.9797958971132711,0.9797958971132711,682.6053946538759
-0.3160429287737733,0.9457456901249741,-0.701963105581512,1.5682745949211738,1.421004237235344,-0.9797958971132711,0.9797958971132711,437.73919922047776
-0.2953993770942645,0.725644039136002,-0.7746191712945377,1.3314335308193008,1.420757183572684,-0.9797958971132711,0.9797958971132711,671.238536892489
-0.3107745247895991,0.7121903763716645,-0.8223365456809953,1.1391429018393946,1.4205460829012937,-0.9797958971132711,0.9797958971132711,471.4102716540333
-0.3090993577391168,0.7291324647820621,-0.7936726344829897,1.0223538755227473,1.420057566180611,-0.9797958971132711,0.9797958971132711,460.2441575431886
-0.31166186089127285,0.7498700118317531,-0.807757847779415,0.8531052209609292,1.4199283131165679,-0.9797958971132711,0.9797958971132711,708.156262023371
-0.300728115609234,0.6531739036361035,-0.769736594265325,1.0436512455700357,1.4195348122843718,-0.9797958971132711,0.9797958971132711,364.00795593010366
-0.29316104224656014,0.7023660097178973,-0.7748313346033109,1.0418468199546074,1.4190189551643089,-0.9797958971132711,0.9797958971132711,442.04284149721417
-0.29099528436053446,0.694435615652714,-0.7733509786503908,1.0369931953813738,1.4187713384122524,-0.9797958971132711,0.9797958971132711,583.1295199649755
